particle,time,energy,r,potential,impact parameter,v0
0,144566.625696557,162.00000000001455,1975384821428571.8,-67199.99999999999,3.646472149017603e+16,18.0
0,148616.84738120958,168.0475158153713,1955815566367682.2,-67426.52391726001,3.646472149017603e+16,18.0
0,152780.5412840577,186.7153791377932,1936482946504511.5,-67623.24093056067,3.646472149017603e+16,18.0
0,157060.88647659603,218.77187032533402,1917483360415126.0,-67787.80796933718,3.646472149017603e+16,18.0
0,161461.1510961327,264.9436456943222,1898925253899510.8,-67918.06240969515,3.646472149017603e+16,18.0
0,165984.69484108573,315.0674047315406,1880929324241357.0,-68026.65363507242,3.646472149017603e+16,18.0
0,170634.97153618548,317.0555964405503,1863615291338820.2,-68182.26981642649,3.646472149017603e+16,18.0
0,175415.53176954575,287.3537647682242,1847101482625245.5,-68369.32963258773,3.646472149017603e+16,18.0
0,180330.0256036147,252.42039691675745,1831515761983142.0,-68559.60952068702,3.646472149017603e+16,18.0
0,185382.20536208036,212.20810551859904,1816996081535171.0,-68751.05701406642,3.646472149017603e+16,18.0
0,190575.92849484697,166.71761907539621,1803690494778213.8,-68941.21088481623,3.646472149017603e+16,18.0
0,195915.1605232883,116.023879596818,1791756969000204.8,-69127.15610094991,3.646472149017603e+16,18.0
0,201403.9780680049,60.28890678167227,1781362956736562.5,-69305.50217927444,3.646472149017603e+16,18.0
0,207046.57196141605,-0.224914449674543,1772684687510076.8,-69472.37486709947,3.646472149017603e+16,18.0
0,212847.25044755166,-65.14154816088558,1765906146042549.8,-69623.42527429252,3.646472149017603e+16,18.0
0,218810.44247149065,-133.9585612880619,1761217712312598.8,-69753.86043082505,3.646472149017603e+16,18.0
0,224940.70106095684,-206.03555741801392,1758814452795583.0,-69858.49860476202,3.646472149017603e+16,18.0
0,231242.70680265882,-280.5845072140655,1758894071033314.0,-69931.85148226631,3.646472149017603e+16,18.0
0,237721.2714160141,-356.66272603532707,1761654548747836.2,-69968.23345182909,3.646472149017603e+16,18.0
0,244381.34142700973,-433.16922373911075,1767291534608814.0,-69961.89582066021,3.646472149017603e+16,18.0
0,251228.00194497657,-508.845053885394,1775995564187614.5,-69907.18102345815,3.646472149017603e+16,18.0
0,258266.4805451856,-582.2781141359301,1787949218548157.8,-69798.68909648826,3.646472149017603e+16,18.0
0,265502.15126021486,-651.9126018444513,1803324346922865.5,-69631.44631513831,3.646472149017603e+16,18.0
0,272940.5386831414,-716.0630264158826,1822279487767686.2,-69401.0643879432,3.646472149017603e+16,18.0
0,280587.3221856877,-772.9323525742657,1844957619787378.8,-69103.87834495048,3.646472149017603e+16,18.0
0,288448.3402545511,-820.6335340207152,1871484359324177.8,-68737.05245240266,3.646472149017603e+16,18.0
0,296529.59494920814,-857.2134349968255,1901966693692655.2,-68298.64607256044,3.646472149017603e+16,18.0
0,304837.25648462796,-869.9055712911941,1936519591875380.5,-67787.21447275113,3.646472149017603e+16,18.0
0,313377.6679423579,-987.5426290617761,1975099492323753.8,-67204.3452473597,3.646472149017603e+16,18.0
0,322157.35011361033,-512.6922791487013,2017478679175589.8,-65797.89980940193,3.646472149017603e+16,18.0
0,331183.00647802826,-285.8537566137238,2063292982762869.8,-64336.893068014775,3.646472149017603e+16,18.0
0,340461.52832193894,-431.08552409598633,2111995862828377.8,-62853.276531625015,3.646472149017603e+16,18.0
1,296529.59494920814,162.00000000001455,1975384821428571.8,-67199.99999999999,2.030171725184693e+16,18.0
1,304837.25648462796,144.7544775437418,1892378851415367.8,-68483.39000132961,2.030171725184693e+16,18.0
1,313377.6679423579,88.95650394447148,1807304497870353.8,-69997.32516062008,2.030171725184693e+16,18.0
1,322157.35011361033,-12.37106367087108,1720184554212051.5,-71787.36698075492,2.030171725184693e+16,18.0
1,331183.00647802826,-167.6112017797568,1631074895665819.5,-73910.1625413346,2.030171725184693e+16,18.0
1,340461.52832193894,-386.89953470286855,1540080431932933.5,-76436.49166325098,2.030171725184693e+16,18.0
